集計年,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2019,G,情報通信業,35～39歳,36.8434,118.3182,560.4393
2019,G,情報通信業,40～44歳,41.7869,150.014,651.4565
2019,G,情報通信業,45～49歳,44.3725,163.9225,696.392
2019,G,情報通信業,50～54歳,49.1285,196.9248,786.4666
2019,G,情報通信業,55～59歳,49.5732,191.1575,786.0355
2019,G,情報通信業,60～64歳,30.7311,90.8187,459.592
2019,G,情報通信業,65～69歳,29.3473,55.8885,408.056
2019,G,情報通信業,70歳～,29.4156,86.8125,439.7992
2019,H,運輸業，郵便業,年齢計,27.9793,64.3805,400.1318
2019,H,運輸業，郵便業,～19歳,17.9165,13.4261,228.4242
2019,H,運輸業，郵便業,20～24歳,20.9685,44.6739,296.2958
2019,H,運輸業，郵便業,25～29歳,24.4746,70.4082,364.1029
2019,H,運輸業，郵便業,30～34歳,27.4518,76.9637,406.3857
2019,H,運輸業，郵便業,35～39歳,28.8243,71.2025,417.0941
2019,H,運輸業，郵便業,40～44歳,30.1356,77.6632,439.29
2019,H,運輸業，郵便業,45～49歳,30.4869,72.6811,438.5242
2019,H,運輸業，郵便業,50～54歳,30.1568,66.334,428.216
2019,H,運輸業，郵便業,55～59歳,30.3335,76.1841,440.186
2019,H,運輸業，郵便業,60～64歳,24.3806,35.2941,327.861
2019,H,運輸業，郵便業,65～69歳,22.3041,15.4213,283.0708
2019,H,運輸業，郵便業,70歳～,21.163,9.7404,263.6962
2019,I,卸売業，小売業,年齢計,31.5721,98.4469,477.3118
2019,I,卸売業，小売業,～19歳,17.4632,8.5262,218.0841
2019,I,卸売業，小売業,20～24歳,21.0675,33.5498,286.3597
2019,I,卸売業，小売業,25～29歳,24.2319,69.758,360.5405
2019,I,卸売業，小売業,30～34歳,27.3905,83.4278,412.1138
2019,I,卸売業，小売業,35～39歳,30.8218,95.9595,465.8213
2019,I,卸売業，小売業,40～44歳,33.5739,109.0903,511.9767
2019,I,卸売業，小売業,45～49歳,36.4162,125.2222,562.2168
2019,I,卸売業，小売業,50～54歳,39.4236,140.3686,613.4513
2019,I,卸売業，小売業,55～59歳,38.3286,130.5401,590.4837
2019,I,卸売業，小売業,60～64歳,27.249,63.4085,390.397
2019,I,卸売業，小売業,65～69歳,23.6331,34.5603,318.1578
2019,I,卸売業，小売業,70歳～,22.2552,23.0907,290.1531
2019,J,金融業，保険業,年齢計,36.5454,146.4165,584.9614
2019,J,金融業，保険業,～19歳,16.7593,10.6447,211.7563
2019,J,金融業，保険業,20～24歳,21.8061,43.3714,305.0441
2019,J,金融業，保険業,25～29歳,25.5337,102.5966,409.0006
2019,J,金融業，保険業,30～34歳,32.1948,135.1323,521.4696
2019,J,金融業，保険業,35～39歳,37.0546,158.1293,602.7841
2019,J,金融業，保険業,40～44歳,40.0523,170.5511,651.1791
2019,J,金融業，保険業,45～49歳,44.2888,192.1555,723.6206
2019,J,金融業，保険業,50～54歳,47.8663,213.1937,787.5896
2019,J,金融業，保険業,55～59歳,42.3267,160.6736,668.5938
2019,J,金融業，保険業,60～64歳,30.7883,84.116,453.5759
2019,J,金融業，保険業,65～69歳,31.0966,79.495,452.6542
2019,J,金融業，保険業,70歳～,34.4705,95.9842,509.6298
2019,K,不動産業，物品賃貸業,年齢計,32.1962,108.1346,494.4891
2019,K,不動産業，物品賃貸業,～19歳,17.5548,18.1846,228.842
2019,K,不動産業，物品賃貸業,20～24歳,22.3147,34.3633,302.1399
2019,K,不動産業，物品賃貸業,25～29歳,25.6186,80.7178,388.1405
2019,K,不動産業，物品賃貸業,30～34歳,29.218,104.5326,455.1487
2019,K,不動産業，物品賃貸業,35～39歳,33.0098,123.0226,519.1404
2019,K,不動産業，物品賃貸業,40～44歳,35.9331,134.6908,565.8886
2019,K,不動産業，物品賃貸業,45～49歳,37.6787,140.442,592.5864
2019,K,不動産業，物品賃貸業,50～54歳,41.9563,157.5253,661.0014
2019,K,不動産業，物品賃貸業,55～59歳,39.3423,142.9036,615.0109
2019,K,不動産業，物品賃貸業,60～64歳,27.8633,64.3908,398.75
2019,K,不動産業，物品賃貸業,65～69歳,21.2779,21.627,276.9614
2019,K,不動産業，物品賃貸業,70歳～,19.9336,19.3743,258.5777
2019,L,学術研究，専門・技術サービス業,年齢計,38.7016,143.3564,607.7759
2019,L,学術研究，専門・技術サービス業,～19歳,17.5661,14.7262,225.5197
2019,L,学術研究，専門・技術サービス業,20～24歳,22.4515,42.2308,311.6483
2019,L,学術研究，専門・技術サービス業,25～29歳,26.8548,86.1593,408.4172
2019,L,学術研究，専門・技術サービス業,30～34歳,32.4105,115.6873,504.6136
2019,L,学術研究，専門・技術サービス業,35～39歳,38.3504,143.8488,604.0537
2019,L,学術研究，専門・技術サービス業,40～44歳,42.3059,161.0622,668.7332
2019,L,学術研究，専門・技術サービス業,45～49歳,44.3342,177.55,709.5608
2019,L,学術研究，専門・技術サービス業,50～54歳,48.3389,201.5351,781.6021
2019,L,学術研究，専門・技術サービス業,55～59歳,49.7982,211.113,808.692
2019,L,学術研究，専門・技術サービス業,60～64歳,37.3013,107.7631,555.3785
2019,L,学術研究，専門・技術サービス業,65～69歳,33.9032,61.6992,468.5382
2019,L,学術研究，専門・技術サービス業,70歳～,27.9455,42.568,377.9139
2019,M,宿泊業，飲食サービス業,年齢計,24.7785,36.8052,334.1469
2019,M,宿泊業，飲食サービス業,～19歳,17.4932,5.5135,215.4316
2019,M,宿泊業，飲食サービス業,20～24歳,19.5089,20.3817,254.4887
2019,M,宿泊業，飲食サービス業,25～29歳,21.7074,34.0657,294.5551
2019,M,宿泊業，飲食サービス業,30～34歳,24.0981,38.3114,327.4883
2019,M,宿泊業，飲食サービス業,35～39歳,25.8545,45.7779,356.0313
2019,M,宿泊業，飲食サービス業,40～44歳,28.1335,51.1169,388.7192
2019,M,宿泊業，飲食サービス業,45～49歳,28.4594,48.6794,390.1918
2019,M,宿泊業，飲食サービス業,50～54歳,28.2526,44.5516,383.5829
2019,M,宿泊業，飲食サービス業,55～59歳,27.9713,42.0603,377.7157
2019,M,宿泊業，飲食サービス業,60～64歳,23.0872,18.3435,295.3902
2019,M,宿泊業，飲食サービス業,65～69歳,19.6624,8.6264,244.5749
2019,M,宿泊業，飲食サービス業,70歳～,17.5501,5.2693,215.8704
2019,N,生活関連サービス業，娯楽業,年齢計,26.3556,46.3902,362.657
2019,N,生活関連サービス業，娯楽業,～19歳,18.4689,5.3784,227.0054
2019,N,生活関連サービス業，娯楽業,20～24歳,20.4966,17.8005,263.7601
2019,N,生活関連サービス業，娯楽業,25～29歳,22.832,35.78,309.7636
2019,N,生活関連サービス業，娯楽業,30～34歳,25.4352,41.4561,346.6788
2019,N,生活関連サービス業，娯楽業,35～39歳,28.7503,56.7185,401.7226
2019,N,生活関連サービス業，娯楽業,40～44歳,29.9857,61.8068,421.6353
2019,N,生活関連サービス業，娯楽業,45～49歳,30.8514,68.1167,438.3341
2019,N,生活関連サービス業，娯楽業,50～54歳,30.9801,65.8289,437.5904
2019,N,生活関連サービス業，娯楽業,55～59歳,28.7763,59.1366,404.452
2019,N,生活関連サービス業，娯楽業,60～64歳,22.8634,27.5366,301.8979
2019,N,生活関連サービス業，娯楽業,65～69歳,19.3179,11.7261,243.5409
2019,N,生活関連サービス業，娯楽業,70歳～,18.4314,9.6841,230.8603
2019,O,教育，学習支援業,年齢計,38.7862,141.0095,606.4442
2019,O,教育，学習支援業,～19歳,17.2559,6.0198,213.0907
2019,O,教育，学習支援業,20～24歳,21.087,41.022,294.0665
2019,O,教育，学習支援業,25～29歳,25.1366,70.1671,371.8058
2019,O,教育，学習支援業,30～34歳,29.9643,89.4576,449.0287
2019,O,教育，学習支援業,35～39歳,34.9661,115.0263,534.6189
2019,O,教育，学習支援業,40～44歳,39.4775,143.2417,616.9717
2019,O,教育，学習支援業,45～49歳,42.8803,167.7736,682.3377
2019,O,教育，学習支援業,50～54歳,47.9972,197.8786,773.8456
2019,O,教育，学習支援業,55～59歳,50.89,212.8262,823.5062
2019,O,教育，学習支援業,60～64歳,48.8868,191.7816,778.4235
2019,O,教育，学習支援業,65～69歳,44.5892,159.0167,694.0872
2019,O,教育，学習支援業,70歳～,34.7867,85.826,503.267
2019,P,医療，福祉,年齢計,28.4848,69.9111,411.7284
2019,P,医療，福祉,～19歳,17.0271,9.2025,213.5279
2019,P,医療，福祉,20～24歳,22.1893,39.1738,305.4452
2019,P,医療，福祉,25～29歳,24.9991,60.7819,360.7716
2019,P,医療，福祉,30～34歳,27.0587,66.5874,391.2912
2019,P,医療，福祉,35～39歳,28.3077,71.9927,411.6853
2019,P,医療，福祉,40～44歳,30.1382,78.6399,440.2985
2019,P,医療，福祉,45～49歳,30.4482,82.5108,447.8889
2019,P,医療，福祉,50～54歳,31.6621,83.0913,463.0364
2019,P,医療，福祉,55～59歳,31.5096,85.4183,463.5332
2019,P,医療，福祉,60～64歳,29.9835,60.6548,420.4562
2019,P,医療，福祉,65～69歳,27.2097,39.7809,366.2972
2019,P,医療，福祉,70歳～,33.6617,34.2406,438.1812
2019,Q,複合サービス事業,年齢計,29.9917,100.0556,459.9554
2019,Q,複合サービス事業,～19歳,17.8352,21.5566,235.5784
2019,Q,複合サービス事業,20～24歳,19.7386,50.2592,287.1225
2019,Q,複合サービス事業,25～29歳,23.1215,73.7486,351.2069
2019,Q,複合サービス事業,30～34歳,25.4865,79.2702,385.1077
2019,Q,複合サービス事業,35～39歳,28.3661,93.7483,434.1409
2019,Q,複合サービス事業,40～44歳,32.0254,114.3394,498.6443
2019,Q,複合サービス事業,45～49歳,34.7513,127.6773,544.6927
2019,Q,複合サービス事業,50～54歳,35.5357,126.5381,552.967
2019,Q,複合サービス事業,55～59歳,37.1388,131.3999,577.0656
2019,Q,複合サービス事業,60～64歳,23.7438,44.9139,329.8399
2019,Q,複合サービス事業,65～69歳,19.481,19.3611,253.1327
2019,Q,複合サービス事業,70歳～,18.4591,20.0027,241.5118
2019,R,サービス業（他に分類されないもの）,年齢計,26.2561,55.1508,370.2243
2019,R,サービス業（他に分類されないもの）,～19歳,18.2163,10.0041,228.6001
2019,R,サービス業（他に分類されないもの）,20～24歳,20.7247,24.9201,273.6167
2019,R,サービス業（他に分類されないもの）,25～29歳,23.2773,46.0156,325.343
2019,R,サービス業（他に分類されないもの）,30～34歳,25.1616,53.969,355.9083
2019,R,サービス業（他に分類されないもの）,35～39歳,27.3133,63.3497,391.1094
2019,R,サービス業（他に分類されないもの）,40～44歳,28.3622,68.4621,408.809
2019,R,サービス業（他に分類されないもの）,45～49歳,29.3146,70.3673,422.143
2019,R,サービス業（他に分類されないもの）,50～54歳,29.3721,68.5499,421.0152
2019,R,サービス業（他に分類されないもの）,55～59歳,29.4049,71.2225,424.0817
2019,R,サービス業（他に分類されないもの）,60～64歳,23.5695,37.2367,320.0712
2019,R,サービス業（他に分類されないもの）,65～69歳,21.0678,16.1454,268.9587
2019,R,サービス業（他に分類されないもの）,70歳～,18.9785,9.2618,237.0038
